persona_id,age_band,gender,QID1721185783_3_TEXT,year_birth,race,QID1721185785_5_TEXT,education,QID1721185787_1,QID1721185787_2,QID1721185787_3,income,household,social_class,rural,zip_code,attention1,party,QID1721185795_4_TEXT,religion,QID1721185824_22_TEXT,epist_auton_1,epist_auton_2,epist_auton_3,epist_auton_4,epist_auton_5,epist_auton_6,attention2,partisan_importance,religion_bornagain,religiosity
pid_514,60+,Male,,1945,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,10001,Somewhat disagree,Democrat,,Jewish,,6,6,3,6,6,2,attention,60,,30
pid_515,60+,Male,,1965,Asian / Asian-American,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,7 Strongly agree,7 Strongly agree,3,6,7 Strongly agree,1 Strongly disagree,attention,70,,
pid_516,60+,Male,,1965,Other,,High school diploma / GED,No,Yes,Not applicable,"$30,000 to $55,999",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,6,6,2,attention,70,No,45
pid_517,18-29,Female,,2000,Latino / Hispanic,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",3,Middle class,A large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,,,
pid_518,60+,Male,,1966,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,6,6,1 Strongly disagree,attention,65,No,75
pid_519,30-44,Male,,1985,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$168,000 or more",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Other religion (please specify),Non-denominational Christian,6,6,4,6,6,2,attention,75,,75
pid_520,60+,Male,,1948,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$100,000 to $167,999",2,Upper class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,6,6,2,attention,75,Yes,80
pid_521,60+,Female,,1965,Black / African-American,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,6,6,1 Strongly disagree,attention,75,No,15
pid_522,60+,Female,,1948,White / Caucasian,,Master's degree / Professional degree,Yes,Yes,Yes,"Less than $30,000",1,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,4,6,6,2,attention,75,No,75
pid_523,45-59,Female,,1980,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,5,6,2,attention,60,No,75
pid_524,60+,Female,,1948,White / Caucasian,,Some college or Associate's degree,No,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Jewish,,6,6,3,6,6,2,attention,85,,65
pid_525,30-44,Male,,1985,Asian / Asian-American,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$100,000 to $167,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Buddhist,,6,6,3,6,6,2,attention,60,,20
pid_526,60+,Female,,1962,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"Less than $30,000",3,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,2,6,6,2,attention,85,Yes,95
pid_527,60+,Female,,1965,White / Caucasian,,Some college or Associate's degree,No,Yes,No,"$100,000 to $167,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,4,6,7 Strongly agree,2,attention,,,
pid_528,30-44,Female,,1985,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,80,,
pid_529,45-59,Male,,1980,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Protestant,,6,6,4,6,6,2,attention,65,No,35
pid_530,60+,Male,,1945,White / Caucasian,,High school diploma / GED,No,Yes,No,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Independent,,Protestant,,6,6,3,6,6,2,attention,,Yes,80
pid_531,60+,Female,,1965,White / Caucasian,,Master's degree / Professional degree,No,Yes,Yes,"$100,000 to $167,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Jewish,,6,6,2,6,6,2,attention,60,,25
pid_532,30-44,Male,,1984,Asian / Asian-American,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,2,6,6,1 Strongly disagree,attention,75,No,40
pid_533,60+,Male,,1952,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Jewish,,6,6,2,6,6,2,attention,70,,30
pid_534,60+,Male,,1948,White / Caucasian,,Doctorate degree / Ph.D.,No,Yes,Yes,"$30,000 to $55,999",2,Middle class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,2,attention,,,
pid_536,60+,Male,,1965,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Republican,,I am not religious,,7 Strongly agree,7 Strongly agree,6,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,80,,
pid_537,30-44,Male,,1985,Latino / Hispanic,,Some college or Associate's degree,No,Yes,No,"$30,000 to $55,999",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,4,6,6,1 Strongly disagree,attention,75,No,20
pid_538,60+,Female,,1962,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",1,Middle class,A small city or town,99999,Somewhat disagree,Other (please specify),Conservative,Other religion (please specify),Other Christian,6,6,4,6,6,2,attention,,,65
pid_539,60+,Female,,1965,Black / African-American,,Some college or Associate's degree,No,Yes,No,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Other religion (please specify),Spiritual but not religious,6,6,4,6,6,2,attention,70,,25
pid_541,30-44,Male,,1985,Latino / Hispanic,,Bachelor's degree,No,Yes,Yes,"$168,000 or more",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,4,6,7 Strongly agree,1 Strongly disagree,attention,70,,
pid_542,45-59,Female,,1980,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$30,000 to $55,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Protestant,,5,5,3,5,6,2,attention,,No,30
pid_543,30-44,Male,,1985,Asian / Asian-American,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Protestant,,6,6,3,6,6,2,attention,,No,45
pid_544,30-44,Male,,1985,Latino / Hispanic,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$168,000 or more",6 or more,Middle class,A large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,75,,
pid_546,45-59,Male,,1980,Latino / Hispanic,,High school diploma / GED,Yes,Yes,Not applicable,"$168,000 or more",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Other religion (please specify),Other Christian,6,6,4,6,6,2,attention,75,,75
pid_547,45-59,Female,,1968,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"Less than $30,000",3,Working class,A small city or town,99999,Somewhat disagree,Republican,,Catholic,,6,6,3,6,6,2,attention,60,No,75
pid_548,60+,Male,,1948,Other,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Catholic,,6,6,3,6,6,2,attention,70,No,75
pid_549,45-59,Female,,1980,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$100,000 to $167,999",6 or more,Upper class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,2,6,6,1 Strongly disagree,attention,85,No,55
pid_550,30-44,Male,,1982,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Other religion (please specify),Non-denominational Christian,6,6,3,6,6,1 Strongly disagree,attention,,,75
pid_551,30-44,Male,,1985,Black / African-American,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Catholic,,6,6,2,6,6,1 Strongly disagree,attention,,No,45
pid_552,18-29,Female,,2000,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",4,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,75,,
pid_553,45-59,Male,,1978,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Protestant,,6,6,4,6,6,2,attention,,Yes,55
pid_554,60+,Female,,1956,White / Caucasian,,Some college or Associate's degree,No,Yes,No,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Other religion (please specify),Christian,6,6,2,6,6,2,attention,75,,80
pid_555,60+,Female,,1965,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Independent,,Other religion (please specify),Other,6,6,3,6,6,2,attention,,,10
pid_556,45-59,Female,,1980,Latino / Hispanic,,High school diploma / GED,Yes,Yes,Not applicable,"$30,000 to $55,999",3,Working class,A small city or town,99999,Somewhat disagree,Other (please specify),,Other religion (please specify),Jehovah's Witness,5,5,3,5,5,2,attention,,,85
pid_557,30-44,Male,,1985,Asian / Asian-American,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",3,Middle class,A large city,99999,Somewhat disagree,Independent,,Catholic,,6,6,4,6,6,2,attention,,No,45
pid_558,30-44,Male,,1985,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Catholic,,5,5,3,5,6,2,attention,20,No,65
pid_559,30-44,Female,,1985,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,,,
pid_560,45-59,Male,,1970,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,2,attention,,,
pid_561,30-44,Female,,1985,Other,,High school diploma / GED,Yes,Yes,Not applicable,"$56,000 to $99,999",6 or more,Working class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,4,5,6,2,attention,70,No,45
pid_562,60+,Female,,1955,White / Caucasian,,Some college or Associate's degree,No,Yes,Yes,"$30,000 to $55,999",3,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,3,6,7 Strongly agree,1 Strongly disagree,attention,75,No,75
pid_563,30-44,Male,,1985,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,70,,
pid_564,45-59,Female,,1980,Latino / Hispanic,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Other religion (please specify),Spiritual but not religious,6,6,3,6,6,2,attention,,,20
pid_565,60+,Female,,1965,Latino / Hispanic,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,6,6,2,attention,65,No,55
pid_566,18-29,Female,,2000,Black / African-American,,High school diploma / GED,Yes,Yes,Not applicable,"Less than $30,000",1,Working class,A large city,99999,Somewhat disagree,Independent,,Other religion (please specify),,6,6,3,6,6,2,attention,,,5
pid_567,30-44,Female,,1985,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"Less than $30,000",1,Lower class,A large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,4,6,6,2,attention,,,
pid_568,45-59,Female,,1968,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,75,,
pid_569,60+,Male,,1948,Latino / Hispanic,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Republican,,Catholic,,6,6,4,6,6,2,attention,70,No,55
pid_570,60+,Male,,1948,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"Less than $30,000",1,Middle class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,4,6,6,2,attention,,,
pid_571,60+,Male,,1965,Asian / Asian-American,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,4,6,6,1 Strongly disagree,attention,,,
pid_572,18-29,Male,,2000,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Catholic,,6,6,3,6,6,2,attention,70,No,70
pid_573,60+,Female,,1948,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,2,6,6,1 Strongly disagree,attention,60,,
pid_574,18-29,Male,,2000,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,4,6,6,2,attention,70,Yes,60
pid_575,60+,Female,,1948,White / Caucasian,,Doctorate degree / Ph.D.,No,Yes,Yes,"Less than $30,000",3,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,6,6,2,attention,85,Yes,90
pid_576,30-44,Female,,1985,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,90,,
pid_577,18-29,Female,,2000,Black / African-American,,High school diploma / GED,Yes,Yes,Not applicable,"Less than $30,000",3,Working class,A small city or town,99999,Somewhat disagree,Other (please specify),Something else,Protestant,,6,6,5,6,6,2,attention,,Yes,45
pid_578,60+,Female,,1948,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,80,,
pid_579,18-29,Female,,2000,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,85,,
pid_580,45-59,Female,,1980,White / Caucasian,,Master's degree / Professional degree,Yes,Yes,Yes,"$100,000 to $167,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,6,6,2,attention,70,Yes,75
pid_581,45-59,Female,,1980,White / Caucasian,,Master's degree / Professional degree,Yes,Yes,Yes,"$168,000 or more",4,Upper class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,4,6,6,2,attention,75,No,60
pid_582,30-44,Male,,1985,Latino / Hispanic,,Some college or Associate's degree,No,Yes,Yes,"Less than $30,000",4,Working class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,2,attention,,,
pid_583,60+,Male,,1965,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$30,000 to $55,999",3,Middle class,A small city or town,99999,Somewhat disagree,Independent,,Protestant,,6,6,3,6,6,2,attention,,No,15
pid_584,30-44,Female,,1985,Black / African-American,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",4,Working class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,7 Strongly agree,7 Strongly agree,3,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,,,
pid_585,60+,Male,,1965,Asian / Asian-American,,Doctorate degree / Ph.D.,No,Yes,Yes,"$100,000 to $167,999",1,Upper class,A large city,99999,Somewhat disagree,Republican,,I am not religious,,7 Strongly agree,7 Strongly agree,5,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,65,,
pid_586,45-59,Female,,1980,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"Less than $30,000",3,Working class,A small city or town,99999,Somewhat disagree,Independent,,Protestant,,6,6,3,6,6,2,attention,,No,45
pid_587,18-29,Male,,2000,White / Caucasian,,High school diploma / GED,Yes,Yes,Not applicable,"$56,000 to $99,999",2,Working class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,4,6,6,2,attention,,,
pid_588,18-29,Male,,2000,Latino / Hispanic,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,,,
pid_589,18-29,Female,,1998,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,6,6,1 Strongly disagree,attention,75,No,70
pid_590,60+,Female,,1965,Asian / Asian-American,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,70,,
pid_591,60+,Female,,1965,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",2,Middle class,A small city or town,99999,Somewhat disagree,Independent,,Other religion (please specify),Spiritual but not religious,6,6,3,6,6,2,attention,,,15
pid_592,60+,Male,,1964,Black / African-American,,Some college or Associate's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Other (please specify),Something else,Other religion (please specify),Other Christian,6,6,3,6,6,2,attention,,,85
pid_593,60+,Male,,1948,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,2,6,6,1 Strongly disagree,attention,70,No,75
